sex,age,household_position,household_size,prev_residence_place,citizenship,country_birth,edu_level,economic_status,cur_eco_activity,Marital_status,occupation
1,9,1122,114,1,1,1,3,111,138,2,21
1,11,1122,113,1,1,1,5,111,136,2,21
1,6,1122,114,2,1,1,3,111,124,2,549
1,6,1131,112,1,1,1,3,111,133,1,549
2,11,1210,111,1,1,1,3,111,138,1,21
2,6,1210,111,1,1,1,5,111,136,1,21
2,8,1122,114,1,1,1,3,111,137,2,549
1,7,1131,112,1,1,1,4,111,122,1,21
2,7,1121,112,1,1,1,3,111,138,2,549
1,6,1131,112,1,1,1,5,111,122,1,21
1,11,1122,114,1,1,1,5,120,135,2,21
1,9,1122,113,1,1,1,1,111,139,2,549
1,4,1110,113,1,1,1,2,112,132,1,549
1,10,1122,113,1,1,1,5,111,137,2,21
1,5,1131,112,1,1,1,3,111,135,1,21
2,6,1122,114,1,1,1,1,111,135,2,549
2,11,1121,112,1,1,1,1,111,122,2,549
2,10,1121,112,1,1,1,4,111,138,2,21
1,12,1140,112,1,1,1,3,111,111,4,21
2,8,1122,113,1,1,1,5,111,138,2,21
1,9,1122,126,1,1,1,3,111,122,2,21
1,7,1122,113,1,1,2,5,111,122,2,21
2,9,1122,114,1,1,1,3,111,134,2,549
2,7,1122,125,1,1,1,3,111,138,2,549
1,11,1210,111,1,1,1,3,111,137,4,549
1,9,1122,114,1,1,1,5,111,133,2,21
1,7,1122,113,1,1,1,5,111,137,2,21
1,9,1110,112,1,1,1,2,120,111,1,21
2,7,1121,112,1,1,1,5,111,131,2,21
2,10,1110,112,1,1,1,3,111,138,1,549
2,7,1121,112,1,1,1,3,120,139,2,549
1,6,1110,113,1,1,1,3,111,131,1,549
1,6,1110,113,1,1,1,3,111,122,1,549
2,12,1210,111,1,1,1,2,111,138,1,549
2,4,1110,114,1,1,1,1,112,135,1,549
2,11,1121,112,1,1,1,3,120,124,2,549
2,6,1131,112,1,1,1,3,111,137,1,21
1,11,1131,112,1,1,1,5,111,137,1,21
1,11,1122,113,1,1,1,3,111,134,2,549
2,6,1110,112,1,1,3,3,111,134,1,549
2,8,1210,111,1,1,1,5,111,138,1,21
2,5,1132,114,1,3,3,1,111,135,1,549
2,9,1122,113,1,1,1,5,111,132,2,21
1,9,1122,125,1,1,1,5,111,137,2,21
1,11,1121,112,1,1,1,3,111,139,2,21
2,7,1122,114,1,1,1,5,111,139,2,21
1,7,1131,112,1,1,2,3,111,133,1,549
2,8,1122,113,1,1,1,3,111,138,2,21
1,11,1121,112,1,1,1,5,111,137,2,21
1,12,1121,112,1,1,1,4,111,139,2,21
2,10,1122,113,1,1,1,3,111,137,2,549
1,9,1122,126,1,1,1,1,111,133,2,549
1,7,1122,114,1,1,1,3,111,131,2,549
1,11,1220,113,1,1,1,3,111,124,4,21
1,11,1122,113,1,1,1,3,111,135,2,21
1,8,1210,111,1,1,1,2,111,122,1,549
1,7,1122,113,1,1,1,5,111,122,2,21
1,8,1210,111,1,1,1,3,111,135,1,21
2,10,1122,125,1,1,1,3,120,135,2,549
1,4,1110,114,1,1,1,2,112,131,1,549
2,7,1210,111,1,1,1,5,111,122,1,21
2,9,1210,111,1,1,1,2,111,131,1,549
1,9,1122,114,1,1,1,4,120,131,2,21
2,7,1131,112,1,1,1,3,111,139,1,549
2,5,1110,125,1,1,1,2,112,131,1,549
2,6,1122,125,1,1,1,3,111,124,2,549
1,11,1121,112,1,1,1,4,120,131,2,21
1,11,1131,112,1,1,1,5,111,137,4,21
2,8,1122,114,1,1,1,3,111,134,2,549
2,11,1121,112,1,1,1,2,111,138,2,549
2,10,1122,114,1,1,1,3,111,138,2,549
2,8,1122,113,1,1,1,2,120,131,2,549
2,8,1122,125,1,1,1,1,111,134,2,549
2,7,1122,113,1,1,1,4,111,131,2,21
1,12,1121,112,1,1,1,3,111,134,2,549
1,10,1122,113,1,1,1,2,111,133,2,549
1,10,1122,113,1,1,1,3,111,135,2,21
2,7,1122,113,1,1,1,5,111,133,2,21
2,10,1122,114,1,1,1,2,111,132,2,549
1,11,1122,114,1,1,1,2,111,135,2,21
1,6,1131,112,1,1,1,2,111,136,1,549
1,6,1131,112,1,1,1,3,111,131,1,21
2,9,1220,112,1,1,1,3,111,138,1,549
1,8,1122,114,1,1,1,1,120,131,2,21
1,9,1122,114,1,1,1,3,111,134,2,549
1,10,1122,125,1,1,1,2,111,136,2,549
2,8,1122,114,1,1,1,2,111,139,2,549
1,11,1122,113,1,1,1,3,111,131,2,549
2,8,1122,114,1,1,1,2,111,139,2,549
1,11,1122,114,1,1,1,3,111,134,2,21
2,8,1122,114,1,1,1,3,111,131,2,549
1,10,1121,112,1,1,1,3,111,135,2,21
2,10,1122,113,1,1,1,2,111,132,2,549
1,5,1110,114,1,1,1,3,111,122,1,549
2,5,1131,112,1,1,1,3,111,134,1,549
1,5,1110,125,1,1,1,2,111,131,1,549
2,9,1122,114,1,1,1,3,111,138,2,549
1,12,1210,111,1,1,1,3,120,135,4,21
1,10,1122,114,1,1,1,5,120,138,2,21
2,11,1210,111,1,1,1,3,111,138,4,549
1,4,1110,114,1,1,1,2,112,131,1,549
2,12,1121,112,1,1,1,2,111,138,2,549
1,12,1121,112,1,1,1,5,111,135,2,21
2,10,1210,111,1,1,1,1,111,135,1,549
1,7,1122,113,1,1,3,3,111,133,2,21
2,10,1140,112,1,1,1,5,111,136,4,21
2,7,1140,112,1,1,1,5,111,137,1,21
2,6,1131,112,1,1,1,5,111,138,1,21
1,4,1110,125,1,1,1,2,112,135,1,549
1,8,1122,126,1,1,1,3,120,124,2,21
2,4,1110,112,1,1,1,1,111,132,1,549
2,5,1110,113,1,1,1,3,112,131,1,549
1,10,1122,125,1,1,1,5,111,136,2,21
2,7,1122,113,2,1,1,5,111,138,2,21
2,5,1131,112,1,1,1,5,111,138,1,549
2,7,1122,114,1,1,1,2,111,131,2,549
1,6,1210,111,1,1,3,3,112,138,1,21
1,7,1210,111,1,1,1,2,111,135,1,549
2,8,1210,111,1,3,3,5,111,131,1,21
2,12,1122,113,1,1,1,3,111,137,2,549
1,8,1132,113,1,1,3,3,111,131,1,21
1,11,1122,113,1,1,1,5,111,137,2,21
1,8,1122,114,1,1,1,3,111,135,2,21
1,11,1121,112,1,1,1,3,111,132,2,549
2,7,1140,113,1,1,1,2,111,132,1,549
1,9,1121,112,1,1,2,3,111,131,2,549
2,9,1122,125,1,1,1,4,111,137,2,21
2,6,1210,111,1,1,1,1,111,132,1,549
1,10,1122,114,1,1,1,5,111,136,2,21
2,7,1121,112,1,1,1,4,111,122,2,21
2,11,1121,112,1,1,1,1,111,135,2,549
1,5,1210,111,1,1,1,3,112,131,1,549
1,11,1122,113,1,1,1,3,111,138,2,549
1,9,1122,114,1,1,1,3,111,136,2,549
2,4,1110,125,1,1,1,2,111,134,1,549
2,10,1122,113,1,1,1,5,111,137,2,21
2,8,1122,113,1,1,1,2,111,131,2,549
2,9,1122,125,1,1,1,3,111,139,2,549
2,9,1122,125,1,1,1,3,120,131,2,549
2,8,1122,125,1,1,1,3,111,135,2,549
1,10,1122,114,1,1,1,3,111,135,2,549
2,4,1110,114,1,1,1,1,112,131,1,549
1,12,1210,111,1,1,1,5,120,122,4,21
1,7,1131,112,1,1,1,3,111,136,1,549
1,8,1210,111,1,1,1,2,111,133,1,549
1,10,1121,112,1,1,1,5,111,135,2,21
1,8,1122,125,1,1,1,5,111,138,2,549
2,4,1110,114,1,1,1,2,112,138,1,549
1,10,1131,112,1,1,1,5,111,137,4,21
1,6,1121,112,1,1,1,5,111,135,2,21
1,11,1122,125,1,1,1,3,111,131,2,21
1,12,1121,112,1,1,3,2,111,133,2,549
2,12,1121,112,1,1,1,2,111,139,2,549
1,7,1121,112,1,1,1,5,111,131,2,21
1,10,1122,114,1,1,1,5,111,137,2,21
2,4,1110,113,1,1,1,2,111,135,1,549
1,12,1121,112,1,1,3,5,111,135,2,21
1,6,1210,111,1,1,1,3,111,132,1,549
2,11,1121,112,1,1,1,3,111,134,2,549
2,6,1131,112,1,1,1,3,111,139,1,549
1,7,1122,113,1,1,1,1,111,131,2,549
1,7,1122,114,1,1,1,1,120,124,2,21
1,11,1122,114,1,1,1,3,111,122,2,549
2,6,1122,113,1,1,1,3,111,131,2,549
1,12,1121,112,1,1,1,4,111,122,2,549
1,5,1110,114,1,1,1,3,111,131,1,549
1,6,1210,111,1,1,1,3,111,135,1,549
2,5,1122,114,1,1,1,2,111,122,2,549
2,5,1122,114,1,1,1,3,111,122,2,549
2,10,1122,114,1,1,1,5,111,138,2,21
1,8,1122,113,1,1,1,3,111,133,2,549
2,11,1122,114,1,1,1,5,111,138,2,21
2,6,1131,112,1,1,1,5,111,137,1,21
2,6,1140,112,1,1,1,3,111,122,4,549
1,11,1140,114,1,1,1,4,111,136,3,21
1,9,1122,125,1,1,1,5,111,135,2,21
1,9,1122,114,1,1,1,3,111,124,2,21
2,7,1122,113,1,1,1,3,111,122,2,549
2,9,1122,114,1,1,1,3,111,133,2,549
2,5,1110,113,1,1,1,2,111,135,1,549
1,8,1122,113,1,1,1,3,111,135,2,21
2,7,1122,125,1,1,1,1,111,135,2,549
1,12,1121,112,1,1,1,3,120,138,2,21
2,10,1140,112,2,1,1,5,111,137,4,21
2,5,1110,113,1,1,1,2,111,131,1,549
2,10,1121,112,1,1,1,2,111,136,2,549
2,5,1110,114,1,1,1,4,111,138,1,549
2,5,1131,112,1,1,1,3,111,134,4,21
1,6,1210,111,1,1,1,3,111,131,1,21
2,13,1122,113,1,1,1,1,111,134,2,549
2,8,1110,113,1,1,1,3,111,122,1,549
2,15,1220,112,1,1,1,2,120,131,1,21
1,7,1121,113,1,2,2,2,111,135,2,549
2,11,1131,112,1,1,1,5,111,138,1,21
2,11,1122,114,1,1,1,4,111,138,2,549
2,9,1122,114,1,1,1,2,111,133,2,549
2,12,1131,112,1,1,1,3,111,138,4,549
1,9,1122,125,1,1,1,1,111,138,2,21
1,4,1110,113,1,1,1,2,112,131,1,549
2,9,1122,114,1,1,1,1,111,138,2,549
2,5,1210,111,1,1,1,2,111,132,1,549
1,11,1121,112,1,1,1,3,111,122,2,21
2,5,1131,112,1,1,1,5,111,122,1,21
1,12,1121,112,1,1,1,2,111,131,2,21
2,11,1210,111,1,1,1,2,111,134,4,549
1,9,1122,114,1,1,1,3,111,122,2,21
1,6,1121,112,1,1,1,3,111,131,2,21
2,9,1140,113,1,1,1,5,111,137,4,21
1,4,1110,125,1,1,1,2,112,133,1,549
1,7,1122,114,1,1,1,3,111,138,2,549
2,5,1121,112,1,1,1,1,112,131,2,549
1,6,1122,114,1,1,1,3,111,131,2,21
1,10,1121,112,1,1,1,3,111,136,2,549
1,8,1122,114,1,2,2,5,111,133,2,549
2,10,1210,111,1,1,1,5,111,138,4,21
2,8,1140,112,1,1,1,3,111,131,4,549
1,6,1110,114,1,1,1,2,111,133,1,549
2,9,1122,114,1,1,1,2,111,139,2,549
1,11,1122,114,1,1,1,5,111,137,2,21
1,7,1122,113,1,1,1,3,111,111,2,21
2,4,1110,125,1,1,1,1,111,132,1,549
1,10,1122,114,1,1,1,5,111,122,2,21
1,9,1122,114,1,1,1,3,111,133,2,549
1,14,1121,112,1,1,1,3,120,111,2,21
1,7,1122,114,1,1,1,3,111,133,2,549
2,11,1121,112,1,1,1,2,111,138,2,549
2,7,1122,113,1,1,1,5,111,137,2,21
1,12,1121,112,1,1,1,5,120,135,2,21
2,8,1122,114,1,1,1,1,111,131,2,549
2,4,1110,114,1,1,1,3,111,131,1,549
1,9,1122,125,1,1,1,5,111,136,2,21
2,9,1122,114,1,1,1,2,111,131,2,549
1,5,1110,113,1,1,1,3,112,131,1,549
2,11,1121,112,1,1,1,1,111,138,2,549
2,5,1110,112,1,1,1,2,112,138,1,549
1,8,1122,125,1,1,1,3,111,122,2,21
1,6,1121,112,1,1,1,3,111,135,2,21
1,4,1110,113,1,1,1,2,112,135,1,549
2,11,1140,112,1,1,1,2,111,138,3,549
2,5,1110,114,1,1,1,3,111,138,1,549
1,11,1122,114,1,1,1,3,111,134,2,21
2,8,1122,114,1,1,1,2,111,138,2,549
1,10,1122,125,1,1,1,3,111,133,2,21
2,5,1131,112,1,1,1,3,111,135,1,549
2,6,1131,112,1,1,1,5,111,139,1,21
2,6,1210,111,1,1,1,5,111,122,1,21
1,12,1121,112,1,1,1,5,111,138,2,21
1,8,1122,114,1,1,1,3,111,133,2,549
1,11,1121,112,1,1,1,5,111,136,2,21
1,10,1122,114,1,1,1,3,111,135,2,21
1,4,1110,112,1,1,1,2,111,136,1,549
1,8,1122,114,1,1,1,3,111,136,2,549
1,8,1122,126,1,1,1,3,120,131,2,21
2,9,1122,113,1,1,1,3,111,135,2,549
2,5,1131,112,1,1,1,4,111,133,1,21
1,7,1131,112,1,1,1,3,111,124,1,21
1,8,1210,111,1,1,1,5,111,135,1,549
1,12,1121,112,1,1,1,3,111,138,2,21
2,6,1121,112,1,1,2,3,111,136,2,549
2,8,1122,114,1,1,1,5,111,137,2,21
1,10,1122,114,1,1,1,5,111,137,2,21
2,8,1140,112,1,1,1,5,111,122,1,21
2,11,1122,113,1,1,1,5,111,137,2,21
1,6,1131,112,1,1,1,4,112,133,1,549
2,10,1121,112,1,1,1,3,111,132,2,549
1,7,1122,114,1,1,1,3,111,136,2,21
2,11,1122,113,1,1,1,2,111,138,2,549
1,5,1110,114,1,1,1,3,111,134,1,549
2,9,1121,112,1,1,1,2,111,122,2,549
1,9,1122,114,1,1,1,2,111,135,2,549
1,4,1110,125,1,2,3,1,111,135,1,549
2,9,1122,114,1,1,1,2,111,135,2,549
2,10,1121,112,1,1,1,2,111,131,2,549
1,11,1121,112,1,1,1,2,120,131,2,21
1,9,1122,114,1,1,1,3,120,124,2,21
1,9,1122,125,1,1,1,5,111,137,2,21
1,4,1110,125,1,1,1,2,112,131,1,549
1,9,1122,114,1,1,1,2,111,133,2,549
2,7,1131,112,1,1,1,3,111,122,1,549
2,7,1122,114,1,1,1,5,111,138,2,549
1,11,1122,113,2,1,1,5,111,137,2,21
1,7,1132,125,1,1,1,5,111,122,1,21
1,7,1210,111,1,1,1,5,111,136,4,21
2,6,1122,113,1,1,1,2,111,135,2,549
2,9,1122,114,1,1,3,1,111,132,2,549
1,4,1110,114,1,1,1,2,112,132,1,549
2,7,1122,114,1,1,1,5,111,137,2,21
1,9,1122,125,1,1,1,1,111,137,2,21
2,8,1132,114,1,1,1,3,111,131,4,549
1,12,1121,112,1,1,1,5,111,137,2,21
1,7,1122,114,1,1,1,3,120,111,2,21
1,11,1121,112,1,1,1,5,111,133,2,21
2,11,1122,113,1,1,1,3,120,131,2,549
1,4,1110,125,1,1,1,3,111,135,1,549
2,8,1122,113,1,1,1,5,111,136,2,21
1,7,1210,111,2,1,2,5,111,135,1,21
1,5,1110,112,1,1,1,2,111,131,1,21
2,11,1121,112,1,1,1,1,111,135,2,549
1,7,1220,113,1,1,1,5,111,131,1,21
2,10,1122,113,1,1,1,2,111,138,2,549
1,7,1121,112,1,1,1,3,111,135,2,21
1,9,1131,112,1,1,1,5,111,137,1,21
1,10,1121,113,1,1,1,5,111,138,2,21
1,10,1122,125,1,1,1,2,111,122,2,21
2,10,1122,125,1,1,1,2,111,122,2,549
1,11,1220,112,1,1,1,5,111,137,1,21
2,4,1110,114,1,1,1,2,112,132,1,549
1,8,1122,125,1,1,1,5,111,122,2,549
1,5,1110,125,1,1,1,3,111,124,1,21
1,11,1122,114,1,1,1,3,111,133,2,549
2,9,1122,114,1,1,1,3,111,138,2,549
2,5,1110,114,1,1,1,5,111,137,1,21
1,7,1131,112,2,1,1,5,111,137,1,549
1,11,1122,114,1,1,1,2,111,122,2,549
1,12,1121,112,1,1,1,2,111,136,2,21
1,4,1110,126,1,1,1,1,112,135,1,549
1,5,1110,113,1,1,1,3,111,135,1,549
1,13,1121,112,1,1,1,2,111,133,2,549
1,6,1121,112,1,1,1,2,111,124,2,21
1,8,1122,114,1,1,1,3,111,136,2,21
1,10,1210,111,1,1,1,1,111,122,1,549
2,7,1122,126,1,1,1,3,111,138,2,549
2,6,1132,114,1,1,1,2,111,131,1,549
1,11,1122,113,1,1,1,3,111,122,2,549
1,9,1122,113,2,1,1,5,111,133,2,21
1,12,1122,114,1,1,1,3,111,122,2,21
2,10,1131,112,1,1,1,5,111,137,1,21
2,5,1110,114,1,1,1,3,111,138,1,549
1,6,1131,112,1,1,1,3,111,131,1,549
2,11,1131,112,1,1,1,3,120,135,4,21
2,5,1110,114,1,1,1,3,111,131,1,549
1,9,1110,113,1,1,1,5,111,136,1,21
2,6,1132,113,1,1,1,2,111,131,4,549
2,7,1122,114,1,1,1,2,111,137,2,549
2,11,1122,113,1,1,1,2,111,136,2,549
2,6,1131,112,1,1,1,3,111,139,1,549
1,10,1132,114,1,1,1,3,111,135,1,549
2,7,1122,114,1,1,1,5,111,138,2,21
2,6,1210,111,1,1,1,5,111,135,1,549
2,7,1131,112,1,1,1,3,111,131,1,21
2,5,1121,112,1,1,1,3,111,138,2,549
2,5,1121,112,1,1,1,3,111,138,2,549
1,4,1110,113,1,1,1,2,111,132,1,549
2,11,1210,111,1,1,1,5,111,138,1,21
2,9,1122,114,1,1,1,3,111,138,2,549
1,11,1122,125,1,1,1,3,111,124,2,21
1,10,1122,114,1,1,3,5,120,135,2,21
2,11,1122,114,1,1,3,3,111,138,2,549
2,7,1132,113,1,2,1,5,111,133,1,21
2,10,1122,114,1,1,1,5,111,137,2,21
2,11,1122,113,1,1,1,2,120,111,2,21
2,6,1122,113,1,1,1,2,111,132,2,549
2,11,1121,112,1,1,1,5,111,137,2,21
1,6,1131,112,1,1,1,3,111,131,1,549
2,12,1140,112,1,1,1,2,111,132,4,549
1,7,1121,112,1,1,1,3,111,131,2,21
2,8,1122,114,1,1,1,5,111,137,2,21
1,10,1122,114,1,1,1,3,111,124,2,21
1,8,1220,112,1,1,1,5,111,136,1,21
2,12,1131,112,1,1,1,2,111,131,4,21
2,9,1131,112,1,1,1,3,111,122,1,549
2,9,1122,114,1,1,1,5,111,138,2,549
1,7,1131,112,1,1,1,5,111,124,1,21
1,7,1131,112,1,1,1,1,111,131,1,549
1,7,1131,112,1,1,1,5,111,124,1,21
2,9,1131,112,1,1,1,3,111,138,1,21
2,6,1122,113,1,1,1,3,111,131,2,549
2,7,1122,114,1,1,1,3,111,137,2,549
1,6,1110,112,1,1,1,1,111,122,1,549
1,9,1122,114,1,1,1,3,111,134,2,549
2,5,1210,111,1,1,1,2,111,136,1,549
2,8,1122,125,1,1,1,2,111,135,2,549
2,8,1122,113,1,1,1,4,111,135,2,549
2,9,1122,113,1,1,1,2,111,111,2,549
1,11,1210,111,1,1,1,3,111,131,2,549
2,4,1110,114,1,1,1,1,111,138,1,549
2,8,1122,125,1,1,1,5,111,138,2,549
2,9,1122,125,1,1,1,1,111,135,2,549
2,8,1122,114,1,1,1,3,111,138,2,549
1,7,1122,125,1,1,1,5,111,137,2,21
1,5,1110,114,1,1,1,3,111,135,1,549
2,9,1122,114,1,1,1,3,120,124,2,549
1,9,1122,113,1,1,1,5,111,122,2,21
1,7,1210,111,1,1,1,3,111,131,4,549
2,6,1121,112,1,1,1,3,120,139,2,549
1,7,1210,111,1,1,1,5,111,122,1,21
2,9,1122,113,1,1,1,5,111,122,2,549
2,6,1210,111,1,1,1,2,111,135,1,549
2,6,1132,114,1,1,1,3,111,138,4,21
1,10,1122,114,1,1,1,3,111,136,2,21
2,9,1122,114,1,2,1,5,111,138,2,21
1,8,1122,114,1,1,3,3,111,138,2,549
1,9,1140,113,1,1,1,3,111,137,3,549
1,8,1122,114,1,1,1,5,111,136,2,21
1,8,1122,113,1,1,1,3,111,133,2,549
1,5,1110,114,1,1,1,3,112,136,1,549
2,9,1122,114,1,1,1,3,111,137,2,21
1,11,1131,112,1,1,1,5,120,139,4,21
1,7,1122,114,1,1,1,3,111,131,2,549
1,12,1121,112,1,1,1,5,120,139,2,21
2,8,1210,111,2,1,1,3,111,138,1,549
2,11,1121,112,1,1,1,5,111,138,2,21
2,11,1122,113,1,1,1,2,111,138,2,549
1,12,1122,113,1,1,1,1,120,131,2,21
2,7,1122,114,1,1,1,2,111,131,2,549
1,7,1131,112,1,1,1,5,111,135,1,549
1,7,1122,113,1,1,1,5,111,124,2,21
1,11,1122,113,1,1,1,3,111,124,2,21
1,10,1122,125,1,1,1,5,111,137,2,21
1,11,1121,112,1,1,1,3,111,137,2,21
2,11,1210,111,1,1,1,3,111,136,4,549
2,5,1131,112,1,1,1,2,111,135,1,549
2,6,1132,113,1,1,1,3,111,135,1,549
2,11,1122,114,1,1,1,5,111,138,2,549
2,8,1122,114,1,1,1,3,111,131,2,549
2,7,1122,114,1,1,1,3,111,131,2,549
1,9,1122,114,1,1,1,5,111,137,2,21
1,11,1210,111,1,1,1,2,111,135,2,21
2,4,1110,125,1,1,1,2,112,131,1,549
2,9,1122,125,1,1,1,3,111,138,2,549
2,7,1122,113,1,1,2,3,111,131,2,549
2,8,1122,113,1,1,1,5,111,138,2,21
2,6,1131,112,1,1,1,3,111,139,1,549
1,8,1122,125,1,1,1,5,111,131,2,21
2,5,1131,112,1,1,1,3,111,131,1,549
1,6,1122,114,1,1,1,5,111,137,2,21
2,9,1122,125,1,1,2,2,111,135,2,549
1,12,1121,112,1,1,1,5,111,131,2,21
1,13,1121,112,1,1,1,1,120,111,2,21
1,12,1121,112,1,1,1,5,111,137,2,21
2,10,1121,112,1,1,1,2,111,131,2,549
1,5,1131,112,1,1,1,3,111,133,1,549
2,11,1122,113,1,1,1,5,111,122,2,549
1,8,1122,125,1,1,1,5,111,122,2,21
1,4,1110,114,1,1,1,2,111,138,1,549
2,11,1121,112,1,1,1,3,111,135,2,549
2,11,1140,112,1,1,1,2,111,134,4,549
1,10,1122,114,1,1,1,5,111,131,2,21
2,6,1121,112,1,1,3,3,111,133,2,549
2,10,1132,113,1,1,1,5,111,137,1,21
2,4,1110,112,1,1,1,3,112,131,1,549
2,8,1131,112,1,1,1,3,111,137,1,549
1,7,1131,112,1,1,1,3,111,132,1,21
1,12,1121,112,1,2,2,3,111,122,2,21
1,7,1122,114,1,3,3,3,111,133,2,21
1,11,1121,112,1,1,1,5,111,135,2,21
2,7,1122,125,1,1,1,3,111,138,2,21
1,6,1210,111,1,1,1,2,111,131,1,549
2,7,1122,113,1,1,1,2,120,132,2,21
2,11,1122,113,1,1,1,5,120,138,2,21
1,12,1121,112,1,1,1,5,120,138,2,21
2,5,1131,112,1,1,1,3,111,131,1,549
2,5,1110,125,1,1,1,3,111,131,1,549
1,9,1122,125,1,1,1,3,111,136,2,21
1,9,1210,111,1,1,1,3,111,133,1,549
2,4,1131,112,1,1,1,2,111,131,1,549
1,12,1122,114,1,1,1,3,120,111,2,21
1,6,1132,113,1,1,1,2,111,131,1,549
2,10,1122,113,1,1,1,5,111,137,2,549
1,10,1122,125,1,1,1,5,111,135,2,21
2,8,1122,125,1,1,1,1,111,131,2,549
1,9,1122,114,1,1,1,5,111,139,2,21
2,9,1122,114,1,1,1,5,111,137,2,21
1,12,1210,111,1,1,1,1,111,133,1,549
1,8,1110,112,1,1,1,2,111,122,1,549
2,6,1210,111,1,1,1,5,111,136,1,21
2,7,1210,111,1,1,1,4,111,138,1,549
2,7,1122,113,1,1,1,5,111,138,2,21
2,8,1131,112,1,1,1,2,111,122,1,549
2,8,1122,114,1,1,1,3,111,134,2,549
1,8,1122,113,1,1,1,3,111,135,2,21
2,8,1122,114,2,1,1,3,111,138,2,549
1,9,1122,125,1,1,1,4,111,134,2,21
2,9,1122,125,1,1,1,2,111,133,2,21
2,11,1121,112,1,1,1,1,111,132,2,549
1,8,1122,125,1,1,1,3,111,124,2,21
2,9,1132,125,1,1,1,5,111,137,1,21
1,10,1131,112,1,1,1,5,111,135,4,549
1,5,1110,114,2,1,1,5,111,135,1,21
2,6,1210,111,1,1,1,3,111,136,1,549
2,11,1140,112,1,1,1,3,111,138,2,549
2,12,1122,113,1,1,1,3,120,111,2,21
2,7,1122,113,1,1,1,3,111,138,2,549
2,4,1110,126,1,1,1,2,112,138,1,549
2,9,1122,114,1,1,1,3,111,138,2,549
2,9,1121,112,1,1,1,4,111,138,2,549
1,12,1121,112,1,1,1,3,111,131,2,549
2,10,1140,112,1,2,2,3,111,138,4,549
1,9,1122,113,1,1,1,5,111,134,2,21
2,5,1210,111,1,1,1,3,112,132,1,549
1,7,1210,111,1,1,1,3,111,124,4,21
2,9,1122,113,1,1,1,3,111,122,2,549
2,7,1122,114,1,1,1,2,111,124,2,549
1,11,1122,114,1,1,1,2,111,135,2,549
1,7,1110,113,1,1,1,3,111,133,1,549
2,9,1210,111,1,1,1,3,111,135,1,549
1,7,1122,114,1,1,1,5,111,135,2,21
2,6,1210,111,1,1,1,3,111,138,1,549
2,6,1121,112,1,1,1,3,111,138,2,549
2,8,1122,114,1,1,1,5,111,138,2,21
1,7,1210,111,1,1,1,5,111,139,1,21
1,9,1122,125,1,1,1,5,111,133,2,21
2,10,1132,114,1,1,3,5,111,138,1,21
2,11,1140,113,1,1,1,5,111,136,1,549
1,14,1122,114,1,1,1,2,120,111,2,21
1,10,1122,126,1,1,1,3,111,134,2,549
2,4,1110,114,1,1,1,2,112,135,1,549
1,6,1131,112,1,1,1,3,111,122,1,21
2,6,1131,112,1,1,1,1,111,122,4,549
2,6,1110,113,1,1,1,3,111,135,1,549
1,12,1121,112,1,1,1,5,111,135,2,21
1,11,1121,112,1,1,1,5,111,122,2,21
2,11,1210,111,1,1,1,2,111,135,4,549
1,10,1121,112,1,1,3,1,111,131,2,549
2,8,1140,113,1,1,1,2,111,135,4,549
2,14,1122,125,1,1,1,3,120,131,2,21
2,12,1122,113,1,1,1,5,120,111,2,21
2,9,1122,114,1,1,1,5,111,138,2,549
2,5,1110,114,1,1,1,3,111,131,1,549
2,4,1110,125,1,1,1,3,112,131,1,549
1,6,1131,112,1,1,1,2,111,131,1,549
2,8,1122,114,1,1,1,2,111,122,2,549
1,5,1110,114,1,1,1,3,111,132,1,549
2,8,1122,113,1,1,1,1,111,135,2,549
2,12,1122,113,1,1,1,2,111,138,2,21
1,7,1210,111,1,1,1,3,111,133,1,21
2,6,1122,114,1,1,1,1,111,135,2,549
2,8,1122,125,1,1,1,5,111,137,2,21
1,8,1122,114,1,1,1,4,111,131,2,549
2,4,1110,125,1,1,1,2,111,131,1,549
2,12,1121,112,1,1,1,2,111,132,2,549
1,6,1131,112,1,1,1,2,111,135,1,549
1,12,1121,112,1,1,1,5,111,137,2,21
1,5,1210,111,2,1,1,4,112,132,1,549
1,10,1122,114,1,1,1,3,111,131,2,21
1,8,1122,114,1,1,1,3,111,133,2,549
2,5,1131,112,1,1,1,3,111,131,1,549
1,6,1110,114,1,1,1,3,120,111,1,21
2,10,1121,112,1,1,1,5,111,135,2,21
1,4,1110,125,1,1,1,2,111,135,1,549
1,12,1121,112,1,1,3,2,111,122,2,21
2,6,1210,111,1,1,1,3,112,137,1,21
1,12,1220,113,1,1,3,2,111,134,4,549
1,8,1122,125,1,1,1,5,120,135,2,21
1,10,1122,113,1,1,1,2,111,136,2,549
1,7,1210,111,1,1,1,2,111,135,1,549
2,10,1122,113,1,1,1,2,111,133,2,549
2,11,1122,113,1,1,1,3,111,138,2,21
2,11,1121,112,1,1,1,3,111,139,2,549
2,5,1110,114,1,1,1,3,111,134,1,549
1,7,1131,112,2,1,1,5,111,135,1,21
1,7,1122,113,1,1,1,3,111,136,2,21
1,10,1121,112,1,1,1,5,111,136,2,21
1,11,1121,112,1,1,1,5,111,136,2,21
1,4,1110,114,1,1,1,2,111,132,1,549
1,6,1110,113,1,1,1,3,111,135,1,21
2,7,1131,112,1,1,1,3,120,139,1,549
